Country,Category,HS_Code,Year,Origin_Code,Origin,CIF_Value_USD,Net_Weight_Kg,Quantity,Origin_Region
Ecuador,Lithium_battery,850760,2021,344,"China, Hong Kong SAR",121747.267,22744.34,781.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2021,484,Mexico,1270.13,117.521,314.0,USA/Mexico
Ecuador,Lithium_battery,850760,2021,724,Spain,3090.898,20.0,31.0,Europe
Ecuador,Lithium_battery,850760,2021,410,Rep. of Korea,4770.83,1014.5,91.0,Japan/Korea
Ecuador,Lithium_battery,850760,2022,203,Czechia,4923.5,57.9,0.0,Europe
Ecuador,Lithium_battery,850760,2022,608,Philippines,343.8,8.0,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,703,Slovakia,364.6,21.0,0.0,Europe
Ecuador,Lithium_battery,850760,2022,360,Indonesia,16700.7,128.5,0.0,Southeast Asia
Ecuador,Lithium_battery,850760,2022,36,Australia,14379.3,14.3,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,702,Singapore,15507.2,61.7,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,616,Poland,11309.2,117.0,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,458,Malaysia,315568.0,2704.4,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,704,Viet Nam,22466.7,626.1,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,757,Switzerland,18220.9,90.9,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,591,Panama,38787.7,692.2,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,124,Canada,18605.6,75.2,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,826,United Kingdom,8494.0,97.9,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,251,France,1372.6,6.1,0.0,Europe
Ecuador,Lithium_battery,850760,2022,392,Japan,58989.1,666.9,0.0,Japan/Korea
Ecuador,Lithium_battery,850760,2022,410,Rep. of Korea,119375.4,2873.1,0.0,Japan/Korea
Ecuador,Lithium_battery,850760,2022,604,Peru,4009.7,21.9,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,699,India,3667.6,128.4,0.0,India
Ecuador,Lithium_battery,850760,2022,490,"Other Asia, nes",44535.4,735.4,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,484,Mexico,27389.4,150.3,0.0,USA/Mexico
Ecuador,Lithium_battery,850760,2022,554,New Zealand,2983.7,5.3,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,442,Luxembourg,4049.9,4.8,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,76,Brazil,8522.9,32.1,0.0,LatAm (re-export)
Ecuador,Lithium_battery,850760,2022,344,"China, Hong Kong SAR",116321.0,3187.4,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,170,Colombia,6345.7,60.5,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,276,Germany,492136.6,29118.7,0.0,Europe
Ecuador,Lithium_battery,850760,2022,380,Italy,38653.9,1163.4,0.0,Europe
Ecuador,Lithium_battery,850760,2022,40,Austria,1196.9,4.5,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,724,Spain,8518.6,259.0,0.0,Europe
Ecuador,Lithium_battery,850760,2022,792,Türkiye,751.8,2.9,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,842,USA,533722.4,22021.5,0.0,USA/Mexico
Ecuador,Lithium_battery,850760,2022,152,Chile,82.4,1.7,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,764,Thailand,672.8,2.0,0.0,Southeast Asia
Ecuador,Lithium_battery,850760,2022,858,Uruguay,94.8,1.7,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,156,China,2246097.6,218842.6,0.0,China
Ecuador,Lithium_battery,850760,2022,246,Finland,2230.8,1.4,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,32,Argentina,22.4,0.2,0.0,LatAm (re-export)
Ecuador,Lithium_battery,850760,2022,208,Denmark,43.3,0.3,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,320,Guatemala,27.3,0.3,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2022,528,Netherlands,52.7,0.1,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,203,Czechia,5480.0,,0.0,Europe
Ecuador,Lithium_battery,850760,2023,616,Poland,109353.6,,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,757,Switzerland,12638.4,,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,124,Canada,19947.3,,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,32,Argentina,1638.4,,0.0,LatAm (re-export)
Ecuador,Lithium_battery,850760,2023,188,Costa Rica,4171.0,,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,56,Belgium,1954.7,,0.0,Europe
Ecuador,Lithium_battery,850760,2023,504,Morocco,1539.3,,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,528,Netherlands,1277.7,,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,320,Guatemala,1746.2,,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,372,Ireland,2145.8,,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,764,Thailand,957.4,,0.0,Southeast Asia
Ecuador,Lithium_battery,850760,2023,40,Austria,47.8,0.003,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,604,Peru,34.5,0.001,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,484,Mexico,31898.0,1.923,0.0,USA/Mexico
Ecuador,Lithium_battery,850760,2023,36,Australia,11677.9,0.558,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,826,United Kingdom,18737.5,1.326,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,458,Malaysia,422268.2,23.699,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,490,"Other Asia, nes",21176.2,1.483,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,699,India,10649.3,0.853,0.0,India
Ecuador,Lithium_battery,850760,2023,702,Singapore,8005.4,0.456,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,620,Portugal,890.0,0.066,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,591,Panama,30835.8,1.714,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,410,Rep. of Korea,541240.0,30.096,0.0,Japan/Korea
Ecuador,Lithium_battery,850760,2023,392,Japan,59715.8,2.365,0.0,Japan/Korea
Ecuador,Lithium_battery,850760,2023,344,"China, Hong Kong SAR",117182.7,5.859,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,251,France,10271.2,0.311,0.0,Europe
Ecuador,Lithium_battery,850760,2023,858,Uruguay,497.2,0.114,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,608,Philippines,3910.4,0.236,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,704,Viet Nam,10291.7,0.6,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,76,Brazil,9613.8,0.441,0.0,LatAm (re-export)
Ecuador,Lithium_battery,850760,2023,170,Colombia,15050.6,0.638,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,156,China,7621705.0,520.353,0.0,China
Ecuador,Lithium_battery,850760,2023,380,Italy,44379.7,2.834,0.0,Europe
Ecuador,Lithium_battery,850760,2023,276,Germany,557109.1,24.273,0.0,Europe
Ecuador,Lithium_battery,850760,2023,724,Spain,5242.4,0.139,0.0,Europe
Ecuador,Lithium_battery,850760,2023,842,USA,856145.5,41.523,0.0,USA/Mexico
Ecuador,Lithium_battery,850760,2023,752,Sweden,2303.4,1.006,0.0,Europe
Ecuador,Lithium_battery,850760,2023,586,Pakistan,271.0,0.15,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,348,Hungary,68.3,0.004,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,152,Chile,41.6,0.002,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2023,376,Israel,21.3,0.001,0.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,156,China,1491288.221,47593.022,21121.0,China
Ecuador,Lithium_battery,850760,2024,156,China,18307.597,943.276,1096.0,China
Ecuador,Lithium_battery,850760,2024,156,China,1563.723,2079.49,1100.0,China
Ecuador,Lithium_battery,850760,2024,156,China,480.808,6.421,21.0,China
Ecuador,Lithium_battery,850760,2024,156,China,30.28,6.79,7.0,China
Ecuador,Lithium_battery,850760,2024,156,China,9046087.563,313317.138,23651.0,China
Ecuador,Lithium_battery,850760,2024,156,China,1395220.441,48332.699,31347.0,China
Ecuador,Lithium_battery,850760,2024,156,China,17956.05,384.503,111.0,China
Ecuador,Lithium_battery,850760,2024,156,China,235918.204,9288.47,405.0,China
Ecuador,Lithium_battery,850760,2024,156,China,10203.599,92.025,325.0,China
Ecuador,Lithium_battery,850760,2024,156,China,4271.326,39.332,402.0,China
Ecuador,Lithium_battery,850760,2024,156,China,45.416,3.033,9.0,China
Ecuador,Lithium_battery,850760,2024,156,China,65467.323,1245.98,107.0,China
Ecuador,Lithium_battery,850760,2024,156,China,1878.35,2.21,7.0,China
Ecuador,Lithium_battery,850760,2024,156,China,1307.688,17.379,35.0,China
Ecuador,Lithium_battery,850760,2024,156,China,18482.552,943.618,1097.0,China
Ecuador,Lithium_battery,850760,2024,156,China,9067044.945,314053.748,26452.0,China
Ecuador,Lithium_battery,850760,2024,156,China,6778298.354,566998.97,391091.0,China
Ecuador,Lithium_battery,850760,2024,156,China,7012004.81,572013.368,405035.0,China
Ecuador,Lithium_battery,850760,2024,156,China,219314.475,4537.679,13712.0,China
Ecuador,Lithium_battery,850760,2024,156,China,14391.981,476.719,232.0,China
Ecuador,Lithium_battery,850760,2024,704,Viet Nam,3708.855,393.962,10.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,792,Türkiye,10.21,10.0,10.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,699,India,6988.788,83.0,10.0,India
Ecuador,Lithium_battery,850760,2024,380,Italy,15074.75,67.674,2.0,Europe
Ecuador,Lithium_battery,850760,2024,222,El Salvador,128.71,2.76,2.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,842,USA,9379.202,182.0,2.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,410,Rep. of Korea,6137.833,618.902,2.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,156,China,871.02,2.949,2.0,China
Ecuador,Lithium_battery,850760,2024,203,Czechia,1495.18,20.0,2.0,Europe
Ecuador,Lithium_battery,850760,2024,702,Singapore,439.055,5.864,2.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,276,Germany,75.035,1.17,2.0,Europe
Ecuador,Lithium_battery,850760,2024,410,Rep. of Korea,18434.51,3078.0,60.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,458,Malaysia,68589.724,3088.11,1303.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,591,Panama,47080.143,957.47,2498.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,344,"China, Hong Kong SAR",391277.197,9585.52,52372.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,360,Indonesia,718.436,5.436,50.0,Southeast Asia
Ecuador,Lithium_battery,850760,2024,604,Peru,5538.64,20.24,80.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,376,Israel,650.378,4.218,25.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,484,Mexico,14805.937,81.041,405.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,124,Canada,19055.272,100.29,310.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,344,"China, Hong Kong SAR",75697.99,740.0,60.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,392,Japan,20971.177,88.786,205.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,842,USA,7152.548,10.63,21.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,276,Germany,22433.786,433.497,153.0,Europe
Ecuador,Lithium_battery,850760,2024,842,USA,88339.347,817.754,86.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,858,Uruguay,617.935,97.972,330.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,276,Germany,737.37,18.906,17.0,Europe
Ecuador,Lithium_battery,850760,2024,724,Spain,1724.189,52.706,29.0,Europe
Ecuador,Lithium_battery,850760,2024,757,Switzerland,4880.345,5.46,13.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,490,"Other Asia, nes",2826.92,4.25,13.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,124,Canada,5108.86,3.27,16.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,392,Japan,10371.931,2.016,9.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,604,Peru,11982.261,357.444,947.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,392,Japan,1331.222,17.78,40.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,170,Colombia,4628.526,192.943,80.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,410,Rep. of Korea,9264.262,46.811,300.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,410,Rep. of Korea,938.368,25.487,38.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,616,Poland,5172.86,28.78,26.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,380,Italy,140293.2,1520.0,124.0,Europe
Ecuador,Lithium_battery,850760,2024,276,Germany,647032.562,25941.24,135.0,Europe
Ecuador,Lithium_battery,850760,2024,156,China,985.47,10.0,10.0,China
Ecuador,Lithium_battery,850760,2024,251,France,2059.84,127.9,10.0,Europe
Ecuador,Lithium_battery,850760,2024,490,"Other Asia, nes",1759.42,130.784,10.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,458,Malaysia,8318.954,233.42,178.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,458,Malaysia,24914.362,427.442,492.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,616,Poland,9489.663,149.05,110.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,490,"Other Asia, nes",36692.405,7.12,56.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,490,"Other Asia, nes",1736.34,9.704,50.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,344,"China, Hong Kong SAR",172653.245,3263.272,9171.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,392,Japan,61471.986,1137.6,16.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,392,Japan,27865.913,37517.102,15664.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,458,Malaysia,12044.107,3528.91,23139.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,344,"China, Hong Kong SAR",10985.144,488.513,612.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,410,Rep. of Korea,194668.595,4626.06,15.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,392,Japan,17368.304,854.435,540.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,842,USA,15587.764,431.082,63.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,458,Malaysia,37729.046,1026.01,655.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,170,Colombia,15409.651,440.0,13.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,591,Panama,119702.863,3272.58,54.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,348,Hungary,1464.719,19.8,30.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,724,Spain,2775.001,58.154,30.0,Europe
Ecuador,Lithium_battery,850760,2024,410,Rep. of Korea,7025.063,632.547,14.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,36,Australia,252.499,9.283,25.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,392,Japan,25277.847,192.296,285.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,380,Italy,140437.38,1525.47,128.0,Europe
Ecuador,Lithium_battery,850760,2024,484,Mexico,37977.69,982.392,1838.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,608,Philippines,19483.772,701.643,23.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,608,Philippines,106.0,7.0,1.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,826,United Kingdom,64.44,0.585,1.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,620,Portugal,52.927,3.306,1.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,752,Sweden,5596.717,155.1,1.0,Europe
Ecuador,Lithium_battery,850760,2024,826,United Kingdom,2520.817,384.0,1.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,156,China,86.175,2.44,1.0,China
Ecuador,Lithium_battery,850760,2024,251,France,114.17,0.56,1.0,Europe
Ecuador,Lithium_battery,850760,2024,32,Argentina,181.211,4.32,1.0,LatAm (re-export)
Ecuador,Lithium_battery,850760,2024,702,Singapore,646.49,1.53,1.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,410,Rep. of Korea,103.191,1.924,1.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,842,USA,1405.649,14.0,1.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,842,USA,39.92,0.76,1.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,300,Greece,79.83,1.2,1.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,156,China,174.955,0.342,1.0,China
Ecuador,Lithium_battery,850760,2024,392,Japan,176.504,0.042,1.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,520,Naoero,1431.28,11.74,20.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,348,Hungary,1689.76,23.105,35.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,410,Rep. of Korea,390115.117,6818.348,516.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,458,Malaysia,135822.027,5849.366,25342.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,276,Germany,661998.601,26073.831,203.0,Europe
Ecuador,Lithium_battery,850760,2024,702,Singapore,2224.951,34.111,13.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,170,Colombia,20038.177,632.943,93.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,704,Viet Nam,6655.867,144.299,96.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,490,"Other Asia, nes",40188.165,147.608,116.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,344,"China, Hong Kong SAR",467617.997,10333.91,52437.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,724,Spain,8951.849,84.016,132.0,Europe
Ecuador,Lithium_battery,850760,2024,458,Malaysia,336779.999,1626.588,5267.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,124,Canada,24164.132,103.56,326.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,490,"Other Asia, nes",3903.271,42.951,24.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,591,Panama,47552.663,962.17,2499.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,392,Japan,36674.825,123.72,351.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,528,Netherlands,3852.237,24.111,115.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,380,Italy,11860.52,170.563,53.0,Europe
Ecuador,Lithium_battery,850760,2024,344,"China, Hong Kong SAR",563930.442,12848.792,61543.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,724,Spain,4499.19,110.86,59.0,Europe
Ecuador,Lithium_battery,850760,2024,458,Malaysia,9669.767,241.42,181.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,276,Germany,669466.348,26374.737,288.0,Europe
Ecuador,Lithium_battery,850760,2024,591,Panama,166783.006,4230.05,2552.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,842,USA,16993.413,445.082,64.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,344,"China, Hong Kong SAR",14991.0,1164.33,870.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,484,Mexico,30296.877,503.276,1660.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,616,Poland,32457.976,48.82,384.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,410,Rep. of Korea,887.23,13.645,12.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,608,Philippines,694.356,12.71,12.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,56,Belgium,1649.93,25.43,12.0,Europe
Ecuador,Lithium_battery,850760,2024,702,Singapore,5016.66,29.63,20.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,591,Panama,7.07,6.49,13.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,392,Japan,4947.59,64.11,108.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,458,Malaysia,52815.558,633.584,878.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,484,Mexico,22486.75,560.157,583.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,699,India,16987.303,655.487,32.0,India
Ecuador,Lithium_battery,850760,2024,410,Rep. of Korea,179106.059,1501.088,161.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,616,Poland,5347.251,32.19,38.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,276,Germany,14891.004,131.421,66.0,Europe
Ecuador,Lithium_battery,850760,2024,458,Malaysia,335429.186,1618.588,5264.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,724,Spain,7227.66,31.31,103.0,Europe
Ecuador,Lithium_battery,850760,2024,410,Rep. of Korea,22317.33,292.576,62.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,484,Mexico,45490.828,376.567,1606.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,360,Indonesia,1906.526,10.216,53.0,Southeast Asia
Ecuador,Lithium_battery,850760,2024,704,Viet Nam,6561.203,407.452,16.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,170,Colombia,132210.981,7877.269,418.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,156,China,213406.21,8723.611,384.0,China
Ecuador,Lithium_battery,850760,2024,458,Malaysia,541191.75,10564.064,31912.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,702,Singapore,7888.101,65.271,34.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,608,Philippines,19589.772,708.643,24.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,704,Viet Nam,13217.07,551.751,112.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,699,India,26982.97,751.737,45.0,India
Ecuador,Lithium_battery,850760,2024,380,Italy,167228.47,1758.237,179.0,Europe
Ecuador,Lithium_battery,850760,2024,344,"China, Hong Kong SAR",666247.386,15250.025,63090.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,490,"Other Asia, nes",44091.436,190.559,140.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,392,Japan,5155.213,32.876,136.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,704,Viet Nam,10364.722,538.261,106.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,458,Malaysia,388244.744,2252.172,6142.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,484,Mexico,67977.578,936.724,2189.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,410,Rep. of Korea,201423.389,1793.664,223.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,591,Panama,479.59,11.19,14.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,842,USA,894257.224,34501.957,4022.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,490,"Other Asia, nes",454.633,38.301,8.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,702,Singapore,1496.946,26.493,8.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,156,China,306.39,9.22,18.0,China
Ecuador,Lithium_battery,850760,2024,156,China,17162.572,545.14,2135.0,China
Ecuador,Lithium_battery,850760,2024,156,China,4.5,5.31,9.0,China
Ecuador,Lithium_battery,850760,2024,156,China,32615.776,708.761,22.0,China
Ecuador,Lithium_battery,850760,2024,156,China,322.218,7.379,25.0,China
Ecuador,Lithium_battery,850760,2024,156,China,3794.81,191.47,666.0,China
Ecuador,Lithium_battery,850760,2024,156,China,7525.962,54.102,15.0,China
Ecuador,Lithium_battery,850760,2024,156,China,32370.739,530.798,64.0,China
Ecuador,Lithium_battery,850760,2024,156,China,3042.89,33.14,220.0,China
Ecuador,Lithium_battery,850760,2024,757,Switzerland,5594.085,29.455,20.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,757,Switzerland,713.74,23.995,7.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,56,Belgium,65.76,0.71,8.0,Europe
Ecuador,Lithium_battery,850760,2024,188,Costa Rica,2200.246,13.54,5.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,344,"China, Hong Kong SAR",642.81,8.39,5.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,348,Hungary,225.041,3.305,5.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,826,United Kingdom,2690.774,2.648,5.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,704,Viet Nam,2852.348,13.49,6.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,608,Philippines,626.92,26.58,6.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,608,Philippines,18268.496,669.353,6.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,842,USA,4053.578,3.58,6.0,USA/Mexico
Ecuador,Lithium_battery,850760,2024,251,France,750.52,4.13,4.0,Europe
Ecuador,Lithium_battery,850760,2024,757,Switzerland,641.93,22.241,4.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,380,Italy,144.18,5.47,4.0,Europe
Ecuador,Lithium_battery,850760,2024,862,Venezuela,8.32,0.18,4.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,40,Austria,2136.989,13.325,4.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,56,Belgium,1584.17,24.72,4.0,Europe
Ecuador,Lithium_battery,850760,2024,233,Estonia,604.25,1.3,4.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,156,China,911.58,4.15,3.0,China
Ecuador,Lithium_battery,850760,2024,702,Singapore,288.95,1.754,3.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,458,Malaysia,1350.813,8.0,3.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,360,Indonesia,1188.09,4.78,3.0,Southeast Asia
Ecuador,Lithium_battery,850760,2024,699,India,3006.879,13.25,3.0,India
Ecuador,Lithium_battery,850760,2024,490,"Other Asia, nes",621.718,0.4,3.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,188,Costa Rica,1583.796,11.82,3.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,156,China,22.85,0.04,1.0,China
Ecuador,Lithium_battery,850760,2024,410,Rep. of Korea,1392.44,0.5,1.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,251,France,187.02,0.19,1.0,Europe
Ecuador,Lithium_battery,850760,2024,40,Austria,123.98,3.79,1.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,604,Peru,23906.412,637.044,1036.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,410,Rep. of Korea,2330.808,25.987,39.0,Japan/Korea
Ecuador,Lithium_battery,850760,2024,858,Uruguay,13659.24,418.5,16.0,Other/Unclassified
Ecuador,Lithium_battery,850760,2024,76,Brazil,655.31,9.12,24.0,LatAm (re-export)
